0	74	47	63	18	87	49	2	19	69	4	59	37	67	77	39	31	21	43	49	30	94	94	36	53	5	96	38	62	36	54	88	89	32	62	99	67	56	11	61	9	92	44	49	3	7	54	41	40	92	61	21	76	30	15	1	58	31	34	68	23	3	36	97	71	11	85	28	87	32	68	33	41	94	61	12	9	97	67	65	0	23	50	64	63	90	13	37	37	49	64	77	78	74	9	13	58	6	64	97	82	5	51	78	29	74	92	57	14	22	72	34	98	37	93	80	14	1	4	0	24	51	36	30	79	62	43	41	40	87	44	14	3	75	66	7	55	15	88	83	55	81	36	2	34	37	91	55	98	99	0	45	13	29	85	98	17	98	91	41	83	33	80	36	79	39	92	70	82	31	5	78	44	11	81	35	72	85	3	69	55	30	61	85	58	48	20	14	45	70	73	40	50	83	49	46	29	4	65	85	66	56	20	63	96	28	29	62	37	72	29	76	84	83	94	88	58	62	19	52	79	40	77	96	69	47	62	20	7	35	20	29	55	72	80	88	40	79	50	94	63	66	74	82	54	80	57	62	66	48	2	98	54	69	2	79	32	56	35	90	54	8	38	45	81	70	30	67	4	24	94	93	84	39	1	82	49	9	44	55	24	74	48	52	71	72	90	10	67	98	33	41	37	74	72	23	89	62	65	8	95	20	22	81	67	54	62	84	64	66	12	2	90	32	57	12	38	42	76	28	11	85	43	44	10	69	20	45	5	19	70	57	38	35	82	7	56	29	70	65	32	21	61	48	70	19	58	0	94	2	19	99	94	1	58	3	42	30	71	0	51	11	80	72	69	24	26	71	91	15	13	48	29	25	4	45	38	13	98	19	44	62	89	45	90	86	53	11	36	5	17	28	38	81	19	45	35	71	86	73
0	0	45	52	82	57	22	12	11	97	97	11	77	41	68	6	8	51	66	52	13	79	1	45	18	57	14	45	40	86	49	50	66	44	32	44	9	8	64	2	22	72	87	14	80	31	89	31	41	9	90	35	44	71	69	39	90	46	35	63	2	89	6	10	61	54	46	43	78	26	7	16	51	45	9	12	43	64	72	36	57	43	6	19	69	67	20	30	1	64	50	11	17	45	96	9	49	85	58	77	18	26	70	1	45	37	29	23	56	12	28	6	34	88	63	8	13	36	89	23	90	55	41	77	54	18	72	91	41	37	40	22	93	4	78	62	40	76	21	37	37	32	6	37	41	37	47	74	51	69	0	61	27	67	90	69	81	1	85	55	56	8	68	67	10	69	51	87	75	25	16	4	50	18	66	8	97	6	88	33	48	90	23	73	66	55	12	31	72	21	69	66	23	48	74	78	37	76	72	3	3	26	94	30	58	13	16	27	24	87	57	61	38	23	40	14	93	41	91	87	25	2	69	8	43	38	55	60	82	89	42	67	49	93	63	69	41	30	83	67	69	91	34	94	76	29	68	29	82	11	35	29	8	20	56	19	22	98	57	57	66	8	80	70	71	3	75	27	20	78	16	0	67	0	31	5	47	55	22	77	38	6	13	45	48	0	4	2	33	60	82	1	49	90	51	68	34	8	31	58	62	10	62	17	40	60	68	68	70	9	31	59	81	17	75	83	81	5	66	31	28	28	65	65	98	78	83	87	62	99	93	65	40	14	42	15	10	64	78	0	10	88	47	19	55	58	71	59	96	52	77	42	99	13	66	91	45	32	72	96	67	70	51	51	65	24	64	17	67	31	39	50	14	27	17	40	96	95	8	45	4	27	71	84	77	28	9	84	87	25	25	14	49	95	88	26	29	90	0	76
0	0	0	1	55	49	0	82	18	94	18	64	17	38	10	78	4	9	89	76	77	43	49	91	12	43	82	80	63	84	65	29	7	65	59	85	10	23	15	87	38	94	90	39	40	57	40	29	98	58	8	43	7	30	4	33	45	25	63	16	57	71	12	40	95	44	59	11	69	41	24	96	97	20	64	32	75	13	96	17	78	19	17	25	44	64	15	70	0	84	62	64	63	17	38	15	63	4	75	95	4	68	73	46	53	13	79	17	72	90	75	35	74	76	90	27	42	84	56	41	90	80	30	54	3	87	13	93	89	6	0	33	62	2	28	92	38	65	60	44	21	1	83	6	72	88	36	62	70	38	29	67	50	93	17	16	62	92	8	42	68	2	66	57	93	25	95	42	98	83	38	67	83	41	41	99	20	40	61	32	67	50	20	75	12	94	35	43	32	47	67	95	57	35	16	18	55	15	84	49	67	4	37	36	73	62	78	29	68	4	33	94	75	16	3	66	48	39	9	76	48	38	18	67	86	30	78	2	69	66	1	36	76	87	75	40	49	20	56	24	70	96	31	68	96	61	92	59	47	14	79	13	8	65	97	39	82	15	49	19	98	17	24	40	58	90	1	87	65	15	61	37	13	51	4	38	19	35	33	78	60	45	52	55	58	74	16	46	93	57	21	95	76	89	12	76	47	66	82	61	50	19	91	71	70	93	43	56	92	20	56	16	44	77	4	62	75	14	87	0	36	25	73	24	9	24	48	84	9	34	12	42	56	5	84	3	59	72	25	78	87	99	95	52	53	57	28	93	74	62	90	66	77	99	57	71	86	56	62	37	76	16	19	86	19	48	26	12	58	42	82	63	67	64	85	26	53	26	80	34	57	37	61	59	18	78	63	88	3	59	41	30	50	13	48	17	50	36	71	63
0	0	0	0	54	51	17	93	21	87	30	27	7	44	27	68	14	31	52	56	83	75	48	83	47	79	68	36	33	49	86	86	26	53	18	42	40	1	62	66	17	9	81	46	48	86	38	18	50	84	79	76	23	10	18	52	56	59	53	42	0	31	26	95	75	67	50	56	67	34	82	56	91	56	8	28	79	1	88	18	97	12	83	32	81	90	69	59	56	35	27	92	64	52	52	82	5	42	17	62	87	54	12	85	51	74	6	48	88	89	34	2	51	39	30	35	56	40	72	32	64	80	98	87	35	99	31	16	27	14	26	35	0	34	49	82	12	86	7	83	23	21	67	83	51	86	89	81	45	24	80	62	8	16	58	10	15	97	79	10	67	24	16	56	83	38	25	99	7	16	43	60	1	42	0	90	70	48	64	95	74	45	73	67	83	77	55	66	35	26	13	94	27	75	29	79	39	46	79	0	68	48	86	51	88	68	56	1	68	44	88	92	2	76	17	41	58	85	17	70	36	5	89	17	43	3	0	43	64	33	24	17	95	79	52	81	79	70	96	81	89	1	11	56	77	32	27	94	61	34	88	19	81	16	38	75	85	56	73	85	47	60	91	82	71	79	37	5	19	81	16	22	76	56	86	96	68	87	85	12	52	35	24	36	74	84	69	56	83	50	8	4	74	63	93	70	97	90	61	40	94	56	74	23	91	42	74	43	26	91	59	60	95	69	81	25	55	44	21	43	87	70	77	1	75	53	97	79	5	19	96	97	15	17	29	86	76	56	77	42	83	60	78	66	45	34	95	19	97	26	47	22	23	66	56	38	82	19	16	47	83	90	94	44	10	70	59	6	0	88	41	40	52	95	22	74	51	84	26	41	31	19	90	36	35	36	93	42	49	84	37	32	55	19	63	10	12	79	56	54
0	0	0	0	0	82	96	56	6	27	0	46	0	69	45	50	19	25	10	31	52	93	35	84	67	70	81	77	72	88	66	39	14	15	17	46	36	40	99	48	51	7	83	82	0	39	7	83	70	48	88	45	91	55	55	13	5	93	10	51	92	83	52	90	93	70	96	62	14	88	45	91	31	65	15	83	37	73	9	73	53	70	37	65	38	26	60	56	72	72	23	24	61	40	43	41	98	30	56	30	21	39	22	55	55	46	21	69	21	58	7	49	89	65	32	10	83	10	90	9	5	37	51	47	37	83	81	18	45	25	60	42	89	29	71	11	22	3	76	83	30	19	34	29	21	41	94	33	15	91	34	16	20	83	99	1	21	79	45	58	35	2	17	17	6	69	2	42	1	4	21	62	22	0	12	34	74	20	79	54	38	88	11	21	15	82	78	26	76	25	19	97	72	5	38	36	12	80	17	2	11	51	52	93	67	44	47	64	15	60	70	92	40	70	64	29	81	75	69	37	84	5	11	76	2	30	93	2	87	23	83	18	84	50	29	81	74	13	58	68	56	8	32	67	97	41	91	30	19	73	16	90	52	35	10	57	51	6	87	20	67	87	4	17	25	0	91	89	39	33	25	48	10	1	1	4	4	9	7	1	63	36	87	90	43	15	86	34	95	4	87	1	24	31	0	29	9	81	54	50	34	37	60	90	84	10	20	63	63	94	97	54	45	80	45	89	47	72	53	85	57	81	83	42	85	38	40	5	73	66	20	67	75	1	3	84	43	71	46	99	45	39	71	54	75	54	70	26	90	31	58	67	49	95	76	78	72	67	14	93	52	21	51	45	66	44	15	76	94	0	83	33	41	9	95	59	32	17	32	6	34	80	81	25	48	96	21	54	11	75	88	93	94	45	16	92	87	48	42	96
0	0	0	0	0	0	37	69	74	72	68	88	28	14	33	81	77	84	85	11	22	61	1	60	83	82	79	78	65	93	40	31	10	59	54	83	30	74	53	99	0	61	43	68	17	76	36	31	62	28	92	36	93	45	24	85	62	57	21	87	5	81	65	77	74	54	22	58	6	0	49	61	56	23	0	28	37	15	29	2	58	76	79	62	99	68	78	73	65	7	91	28	88	29	42	74	16	98	57	60	50	40	46	8	60	19	64	70	1	37	26	46	86	45	86	26	14	97	38	87	9	13	70	99	38	61	74	74	3	47	49	39	58	68	15	51	26	32	31	24	86	12	78	11	90	26	97	8	68	78	41	47	66	3	66	97	44	89	25	54	72	92	51	65	22	98	4	82	10	43	69	30	73	18	66	46	33	17	63	75	52	62	74	82	84	68	79	85	84	85	4	56	19	53	68	43	15	81	34	73	49	75	86	38	92	54	72	66	72	54	34	89	10	16	94	39	70	57	8	45	8	73	70	18	79	55	94	1	36	9	12	88	47	5	89	6	65	3	36	67	79	34	53	96	78	90	88	42	20	37	11	91	59	53	88	72	65	50	22	23	13	13	27	56	12	24	96	59	59	83	81	30	69	32	27	1	21	99	56	52	32	84	15	44	21	93	93	9	29	17	52	8	66	99	6	68	91	25	21	21	70	40	31	73	87	5	85	92	17	59	3	43	68	0	35	12	38	9	9	92	34	57	51	37	83	58	5	33	61	32	2	48	7	20	87	54	41	41	16	20	28	42	92	9	20	86	28	19	15	18	49	92	61	81	41	62	44	10	69	53	9	8	65	12	96	90	16	73	2	7	66	31	93	51	40	2	66	65	71	48	46	58	25	58	10	74	13	83	57	39	53	22	68	65	39	68	7	98	22	56
0	0	0	0	0	0	0	11	67	80	79	76	36	9	88	4	58	6	44	77	50	75	36	88	99	78	19	71	49	90	12	54	84	44	81	31	63	98	61	67	82	82	73	57	40	74	1	70	40	82	7	23	30	9	57	12	61	58	15	9	16	11	21	47	5	20	19	84	19	63	56	64	12	0	40	21	55	21	8	70	77	99	13	0	51	63	65	21	24	39	43	11	8	45	87	74	67	59	73	26	81	10	67	35	80	38	18	46	25	94	54	97	17	93	25	44	75	40	37	69	38	82	67	29	61	91	13	39	67	1	97	33	65	54	96	47	27	99	69	34	38	61	50	50	85	48	17	39	80	36	16	21	14	43	75	87	51	21	67	68	76	46	49	93	39	48	18	14	64	41	18	36	6	35	64	27	69	15	7	2	56	20	14	36	2	38	86	50	98	40	34	15	19	78	34	31	23	75	49	41	52	82	81	32	65	16	72	57	4	92	35	63	8	91	60	0	90	39	37	92	50	31	53	21	63	48	76	62	53	31	70	12	82	60	89	42	43	67	50	28	14	81	67	56	13	38	12	38	91	46	24	43	51	70	48	21	73	86	50	94	77	77	4	86	11	65	24	2	41	80	87	31	92	32	82	48	26	96	89	94	85	3	67	66	97	14	0	92	12	50	94	35	91	24	35	96	62	42	44	72	49	43	38	27	34	95	39	43	86	65	44	19	83	82	70	73	60	6	52	14	85	17	70	9	59	45	15	17	88	72	18	49	72	6	24	55	23	63	79	62	79	66	10	46	70	6	64	76	21	15	64	62	47	72	27	40	37	67	89	66	81	45	97	68	82	66	11	69	12	93	1	99	47	90	64	54	81	65	42	11	50	32	60	81	23	53	88	61	65	46	48	83	47	46	55	57	32	25	65	26
0	0	0	0	0	0	0	0	88	23	79	16	56	85	14	44	13	41	84	67	64	14	9	11	45	33	11	62	68	67	37	44	61	18	62	84	4	26	30	53	75	22	55	91	5	92	94	32	93	84	6	70	71	68	45	55	84	44	10	93	76	21	58	0	25	27	63	5	67	38	36	96	87	41	62	30	49	7	82	45	6	60	63	78	40	38	91	26	20	21	98	97	18	12	29	59	3	72	22	96	58	16	49	16	65	74	28	16	14	5	45	80	87	42	88	94	5	93	4	52	90	70	55	66	2	5	69	83	77	84	83	54	83	4	76	16	0	12	77	69	19	90	83	73	89	22	49	62	20	8	86	12	78	78	52	29	45	32	59	26	52	33	69	62	47	15	18	6	54	42	76	14	44	50	5	36	91	12	74	63	15	44	4	7	87	56	62	84	33	44	65	97	2	65	1	88	35	52	89	55	23	22	67	77	17	34	73	68	38	20	35	19	68	24	86	85	58	90	22	57	75	33	5	59	67	86	91	48	37	68	23	78	24	22	12	80	69	94	54	37	89	17	95	60	33	64	33	5	54	46	74	22	0	95	3	49	18	2	63	30	23	2	3	17	44	52	92	82	38	97	93	21	81	37	71	48	16	45	76	28	60	57	22	41	30	51	1	99	52	46	88	18	7	3	14	97	76	98	78	15	19	99	68	18	34	95	47	5	87	82	79	21	35	52	64	5	59	17	73	60	40	46	23	53	15	46	39	33	16	17	23	55	72	40	98	37	11	54	75	10	8	44	86	42	32	61	26	59	53	92	10	29	55	38	85	41	82	79	18	58	87	21	60	54	85	1	55	37	60	15	6	44	61	78	98	41	74	41	89	29	18	88	89	46	52	38	35	68	71	99	43	8	53	6	94	5	70	30	44	3
0	0	0	0	0	0	0	0	0	14	91	17	1	4	64	50	58	2	43	17	68	12	18	4	70	80	41	64	45	8	77	83	70	28	12	80	90	95	90	91	27	41	64	20	3	52	87	66	18	15	69	57	25	49	29	77	2	54	73	26	20	88	1	33	89	29	46	13	55	25	9	34	16	64	23	63	32	53	42	35	65	94	62	67	3	99	13	27	62	47	85	67	57	55	76	37	93	50	82	24	95	54	64	81	15	20	88	58	6	42	50	28	19	18	98	97	18	52	95	83	69	51	48	9	45	48	42	7	77	3	51	42	98	7	66	23	40	84	7	68	36	73	54	13	7	0	44	8	98	59	42	48	44	41	31	40	78	73	73	96	98	87	40	83	40	80	79	63	94	85	52	10	10	93	34	14	14	36	33	44	3	23	19	98	39	85	91	90	42	37	43	19	28	83	82	38	22	81	36	44	46	2	70	56	25	42	3	88	19	5	6	28	62	66	1	93	57	92	82	69	96	16	32	88	82	62	50	33	66	34	88	51	15	32	59	74	87	92	8	78	39	95	93	41	30	51	89	78	39	46	45	50	52	74	7	48	89	89	10	62	74	68	52	98	47	94	18	43	62	59	86	72	66	28	47	83	90	26	33	80	49	46	0	53	94	75	16	54	1	63	15	62	73	77	55	64	32	9	86	81	92	63	44	82	64	5	52	6	4	19	4	99	70	76	71	78	7	99	24	62	25	81	1	29	15	66	6	41	70	68	80	30	55	8	19	89	96	96	84	58	43	21	19	16	3	30	30	96	33	30	82	33	14	23	44	30	48	12	20	38	70	16	73	50	18	98	10	56	27	17	39	98	56	10	33	9	67	57	0	25	90	24	87	13	80	4	56	98	60	61	81	2	56	77	59	51	98	93	21	92
0	0	0	0	0	0	0	0	0	0	0	95	21	95	93	49	15	16	20	87	47	75	81	45	22	44	38	20	84	58	56	39	98	37	4	10	39	95	33	89	49	11	84	3	9	61	56	98	95	49	11	48	17	18	50	9	83	14	17	88	22	15	7	12	98	0	21	31	53	56	29	82	65	75	99	12	65	48	35	41	8	30	67	27	64	96	77	12	43	5	64	40	1	68	32	50	61	81	88	85	41	48	24	76	5	28	64	91	15	20	56	22	91	29	6	81	86	35	38	26	41	15	77	15	4	51	5	31	8	31	64	28	18	19	16	7	90	72	24	79	9	32	46	9	91	22	85	74	40	96	85	63	78	67	41	97	72	54	90	17	15	95	15	7	66	47	96	67	15	89	43	17	61	45	97	98	65	79	27	80	58	47	3	11	77	14	79	3	6	83	1	10	20	66	58	3	24	2	84	92	21	94	76	81	36	39	78	61	96	26	70	50	12	16	79	87	38	74	65	69	20	42	95	76	46	97	76	63	27	81	41	59	67	87	24	89	30	22	63	31	4	58	19	46	22	10	1	13	30	45	48	38	59	9	89	14	22	64	95	71	81	40	65	30	10	49	39	16	19	73	38	18	26	59	49	48	96	23	77	70	61	30	40	43	11	30	2	19	42	37	88	25	60	3	74	22	65	55	88	60	31	45	6	35	25	10	66	81	38	45	63	7	37	18	56	39	48	50	81	25	26	82	90	14	37	69	63	72	32	13	56	37	54	94	11	90	30	46	79	89	28	25	91	34	16	16	41	31	61	81	48	7	52	50	34	21	56	99	64	58	60	19	51	72	48	16	89	83	56	59	19	55	65	42	30	76	30	84	70	14	60	95	31	77	66	77	4	96	21	53	69	42	52	66	68	1	80	71	64	83
