0	81	93	94	16	74	53	68	51	29	11	90	74	21	57	21	87	46	7	26	3	93	79	91	82	61	75	13	34	77	12	25	83	68	2	24	87	0	16	65	17	16	90	47	49	33	38	17	74	59	5	29	85	53	15	60	53	10	46	39	44	56	95	16	29	71	94	77	27	72	33	11	38	16	96	56	81	0	0	77	5	70	95	70	94	97	64	55	12	99	28	48	16	47	9	75	81	87	79	6
0	0	94	89	13	73	42	86	69	61	79	8	32	39	79	32	84	76	65	16	5	21	1	35	16	40	36	6	95	5	55	36	78	35	33	50	74	27	56	97	41	8	30	27	77	50	25	16	66	21	98	97	47	45	2	22	29	78	67	66	92	98	38	37	35	60	45	9	83	14	77	74	67	51	17	51	7	38	87	19	48	95	77	94	24	11	0	14	59	4	25	53	49	42	11	35	34	13	97	57
0	0	0	5	4	20	65	49	35	2	50	23	3	20	28	85	31	7	6	95	55	46	40	41	84	2	20	9	66	74	81	87	25	21	58	99	40	75	5	46	88	9	99	37	22	1	20	94	24	42	41	49	30	57	78	41	6	50	23	5	1	34	76	58	81	85	99	1	87	7	58	17	38	36	1	15	78	26	3	32	48	52	30	81	59	93	16	25	84	5	62	15	3	80	55	18	1	61	30	28
0	0	0	0	3	75	9	59	49	36	2	91	72	82	4	1	85	96	43	56	14	73	65	62	64	32	9	62	41	64	95	81	65	18	94	55	19	65	62	33	72	98	41	1	98	14	91	54	40	90	91	21	80	42	38	40	96	2	45	83	21	93	3	74	28	95	23	55	91	58	68	25	20	53	82	60	86	50	57	99	65	6	70	84	32	4	87	12	98	38	96	17	5	8	36	44	20	71	89	79
0	0	0	0	0	19	25	47	48	61	97	8	56	31	37	14	96	84	96	68	38	54	58	95	28	46	6	83	13	61	64	57	32	31	60	60	92	28	87	77	30	70	14	25	82	78	20	65	97	8	85	49	26	30	65	58	76	50	58	51	97	31	95	55	99	86	93	24	48	57	4	91	94	73	88	32	93	42	87	87	77	67	76	49	25	73	48	69	66	52	76	14	12	61	70	9	19	68	75	13
0	0	0	0	0	0	74	35	32	99	30	28	60	9	41	91	21	35	74	71	45	48	38	6	85	3	21	69	81	10	75	99	56	28	13	3	36	83	35	52	26	49	89	56	4	60	95	9	51	10	54	96	83	6	41	61	37	41	65	61	22	37	41	75	59	68	61	57	74	10	62	6	34	16	86	73	30	37	27	73	8	99	35	48	89	83	99	23	19	15	17	16	46	5	47	75	12	80	43	19
0	0	0	0	0	0	0	99	86	24	12	2	45	27	42	85	52	43	10	49	27	7	85	52	12	91	15	37	60	87	1	41	36	12	2	71	93	22	48	1	80	43	87	12	60	34	49	33	85	90	64	18	25	31	0	81	55	38	61	88	73	5	5	55	20	60	52	23	66	8	90	27	50	62	30	41	75	1	0	90	24	25	55	79	30	99	85	93	81	99	33	36	61	80	48	52	63	8	98	25
0	0	0	0	0	0	0	0	35	84	63	93	73	10	37	52	77	42	76	28	1	90	44	91	30	80	56	23	50	74	12	16	84	40	42	89	95	63	43	52	25	49	76	40	69	14	76	38	12	26	20	0	65	44	66	55	48	19	81	7	83	72	93	41	68	73	7	60	79	9	19	65	48	57	57	66	99	3	76	27	40	57	86	64	34	84	5	2	20	15	55	89	94	72	48	82	26	83	50	95
0	0	0	0	0	0	0	0	0	10	19	54	96	39	74	94	49	1	28	32	66	90	31	48	94	13	97	22	41	71	19	19	93	48	31	54	52	88	78	44	9	98	37	53	60	3	29	82	92	60	1	20	28	90	92	7	37	14	80	64	20	81	43	37	79	34	52	98	51	58	30	17	38	54	22	67	18	59	86	46	11	13	67	4	41	43	67	31	45	49	8	51	74	25	98	20	96	54	64	8
0	0	0	0	0	0	0	0	0	0	27	40	63	45	66	74	6	4	78	12	13	62	10	22	85	13	48	73	2	83	67	95	9	12	9	43	2	58	87	57	17	80	95	48	12	55	1	93	33	21	0	94	10	6	25	0	0	30	34	41	68	28	61	46	88	77	2	64	45	29	39	56	78	7	24	25	75	28	64	13	92	89	71	88	9	46	20	64	67	19	86	51	28	83	69	67	12	56	52	0
0	0	0	0	0	0	0	0	0	0	0	45	94	26	53	48	16	81	1	10	72	18	13	87	20	55	50	98	17	4	8	62	29	18	30	23	2	1	27	90	73	41	62	0	4	96	2	26	91	39	64	94	79	7	25	61	42	62	33	89	96	32	30	18	51	20	71	10	81	51	72	21	90	89	39	83	45	63	65	1	85	42	11	76	61	47	9	90	0	62	56	17	47	52	21	18	65	48	81	79
0	0	0	0	0	0	0	0	0	0	0	0	82	54	48	34	81	94	98	34	43	92	84	83	40	41	14	82	77	74	25	51	97	60	12	72	70	68	4	27	75	19	93	15	7	27	41	31	9	70	44	93	59	76	14	71	6	85	72	73	84	28	57	47	13	91	81	96	72	8	53	40	82	89	42	38	77	20	37	51	90	73	56	32	49	10	82	50	23	74	21	5	14	61	1	94	65	76	42	90
0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	31	5	57	2	93	4	44	75	86	63	61	1	43	26	57	18	78	27	29	23	94	77	95	34	29	97	52	63	64	34	1	57	29	59	44	69	41	16	91	62	94	33	37	4	48	33	78	68	45	55	26	53	15	59	94	18	41	15	82	7	22	92	94	74	77	9	64	71	63	0	0	23	64	41	34	26	44	43	89	40	2	89	81	20	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	48	1	33	65	23	61	80	60	28	82	46	12	96	76	91	87	37	77	7	90	61	65	83	54	30	35	43	29	35	16	83	73	73	47	37	22	20	81	44	78	77	63	16	39	20	43	84	28	47	48	85	92	33	67	8	8	77	83	43	44	83	44	70	42	49	56	10	62	0	6	87	38	98	13	10	62	72	45	70	5	34	9	77	32	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	55	74	2	42	89	81	32	85	59	48	72	70	90	11	9	64	76	71	30	18	70	25	65	50	52	49	26	6	5	40	14	97	37	52	83	0	48	29	86	35	25	33	64	42	65	54	97	4	84	76	99	95	34	30	24	60	18	49	41	2	3	20	11	62	79	16	58	69	78	40	23	69	77	49	23	94	20	79	60	30	57	17	97
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	79	59	66	83	99	78	1	28	47	17	35	33	69	18	75	45	67	25	46	22	5	84	97	87	54	48	8	56	44	25	35	96	0	49	42	47	83	16	1	40	84	71	67	98	91	90	98	16	90	20	61	99	74	70	62	11	52	93	97	22	42	57	89	88	14	62	46	62	10	35	20	42	39	90	55	75	44	15	84	22	51	37	69
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	40	7	42	48	1	92	8	57	57	17	11	65	83	72	43	33	92	2	71	61	7	79	95	49	6	62	20	35	62	29	54	91	70	82	49	8	93	63	61	12	78	40	21	11	70	7	4	18	1	18	75	55	17	29	42	90	48	63	49	7	48	63	3	71	14	4	0	36	33	2	80	88	93	36	99	86	88	94	83	65	61	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	39	80	81	69	22	93	90	49	2	41	35	73	30	23	33	57	17	64	83	88	81	30	43	26	86	60	64	5	49	75	29	16	33	68	13	43	65	15	39	92	76	16	2	20	0	72	81	70	73	10	84	62	66	33	54	1	35	19	68	37	71	85	92	31	73	18	59	70	1	28	1	72	5	53	55	55	18	39	99	98	82
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	21	47	78	93	8	69	55	99	28	23	73	75	56	27	65	22	8	49	41	5	14	97	96	98	43	12	70	48	17	18	58	71	55	22	1	63	43	37	23	63	26	59	4	23	39	99	57	47	61	63	78	83	83	72	26	95	71	25	58	96	7	87	2	54	1	64	85	57	46	97	72	15	14	82	54	84	62	2	43
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	54	39	19	59	38	67	55	43	40	98	79	99	45	56	11	36	74	11	56	27	49	42	5	15	89	86	80	18	47	54	7	32	47	2	72	76	39	88	10	73	42	58	49	64	57	48	58	21	56	15	72	13	33	8	55	60	35	15	68	88	52	36	48	32	7	51	33	83	86	76	91	37	33	82	72	89	73	37	21
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	80	75	2	95	24	16	37	49	95	78	86	43	79	0	30	30	48	75	66	4	79	48	99	72	80	81	56	48	20	74	80	1	57	0	11	96	88	44	23	62	14	83	64	15	95	18	29	4	99	82	51	27	38	86	93	72	8	80	5	34	42	99	45	92	76	5	61	62	88	38	38	99	40	73	13	68	56	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	5	19	99	39	84	64	91	93	80	32	26	83	58	43	71	47	18	89	43	65	87	36	96	33	1	24	72	37	98	78	93	81	2	70	46	4	26	96	52	68	9	61	32	65	14	16	32	7	96	44	41	47	19	85	7	25	11	23	13	79	20	34	93	53	77	93	65	80	18	65	91	97	89	7	73	9	84
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	85	3	17	92	56	15	8	85	88	61	26	89	96	65	43	98	8	6	61	99	69	8	8	5	78	85	47	22	30	41	9	62	18	19	89	17	64	72	92	50	85	9	92	29	76	17	11	28	60	48	70	45	20	61	8	80	59	43	55	29	39	43	69	0	87	45	16	37	80	76	72	82	92	22	95	40
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	28	56	95	94	16	49	91	58	65	90	0	24	24	73	76	19	37	15	81	84	20	99	6	8	98	60	95	60	67	30	21	77	54	77	35	95	46	84	92	6	93	1	42	11	74	6	93	82	72	5	97	81	57	93	4	13	45	96	20	32	85	18	6	14	67	87	16	45	97	54	17	45	57	58	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	92	97	74	1	68	53	0	2	14	70	33	39	2	67	41	18	23	73	12	76	71	26	67	30	93	80	42	6	32	73	62	44	92	90	52	72	89	32	19	67	67	55	87	81	98	43	15	92	81	33	42	64	30	94	26	17	11	16	82	62	64	41	35	92	46	38	62	18	55	26	44	20	99	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	31	19	22	80	40	92	22	22	74	68	3	55	41	10	61	62	69	64	20	22	72	62	64	85	64	13	54	13	77	14	46	36	91	98	96	90	73	19	6	93	60	65	0	53	72	94	79	94	94	7	16	3	27	41	28	33	29	45	85	97	2	61	56	35	82	31	79	40	87	79	87	67	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	58	12	68	96	50	5	81	71	62	83	89	86	99	21	93	94	67	36	63	27	2	39	78	34	29	22	89	83	44	51	99	75	29	16	19	91	99	48	23	70	6	28	57	26	75	74	58	23	68	38	64	92	27	98	11	27	68	64	81	55	5	6	82	20	37	9	88	4	89	15	55	97
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	4	29	40	10	24	33	53	4	68	2	61	75	98	76	1	17	54	98	24	19	79	59	45	53	40	78	70	81	77	70	25	51	2	8	9	44	38	61	13	46	44	47	5	55	91	90	22	3	5	60	81	17	51	18	76	87	59	7	93	33	55	88	48	72	74	94	12	79	93	99	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	44	12	13	17	79	5	4	13	27	71	23	55	66	54	22	45	28	42	30	3	13	56	79	99	0	23	37	85	73	90	18	83	47	33	24	39	23	27	37	22	78	87	53	14	88	32	35	8	18	11	9	38	2	67	74	7	64	95	13	61	73	40	64	46	97	87	71	29	10	99
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	39	1	44	20	25	68	71	19	87	37	70	0	27	7	24	20	42	15	66	83	52	18	85	87	52	2	84	33	21	58	67	51	40	32	78	10	92	54	67	58	84	6	31	61	77	3	4	43	50	32	8	56	81	36	74	55	64	2	34	58	65	16	27	78	0	68	69	42	59
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	10	12	25	71	66	68	60	15	66	98	24	82	89	51	4	6	70	39	75	78	91	23	17	0	56	2	1	27	85	97	15	48	21	72	71	66	15	48	40	87	79	8	72	35	33	24	61	5	42	9	37	56	81	67	63	81	6	96	89	98	42	10	31	23	55	76	89	93
