0	88	2	56	18	87	83	45	24	1	71	82	29	3	88	89	86	68	73	89	61	82	22	43	26	84	49	87	97	39	99	90	17	11	46	20	72	78	27	17	77	72	97	61	32	18	44	18	92	61	17	23	83	18	79	23	59	48	51	30	80	30	5	56	36	28	6	100	46	44	82	1	40	7	51	57	68	42	93	74	77	58	6	51	79	88	22	7	45	54	63	33	16	12	66	64	24	43	58	13	10	64	58	3	49	36	39	79	39	99	40	22	41	95	85	57	75	29	20	56	37	100	2	42	55	46	31	81	4	43	85	81	79	27	87	48	51	80	47	90	72	90	64	70	63	8	58	49	54	85	51	89	34	87	52	11	6	15	7	44	89	6	76	54	57	75	99	87	39	43	79	86	91	7	53	65	59	85	5	19	24	78	42	76	6	47	97	75	90	7	79	48	26	86	15	47	60	80	92	37
0	0	32	69	29	35	96	88	76	64	42	54	57	44	53	71	34	99	37	88	44	59	65	55	69	50	28	76	6	24	64	17	41	38	86	98	100	17	14	3	67	38	16	23	59	83	97	57	25	54	56	26	43	5	88	99	63	42	87	12	81	10	1	6	54	62	51	50	3	92	3	16	49	65	64	51	59	79	48	94	6	51	23	28	96	50	88	73	64	96	50	46	11	43	83	24	56	40	40	68	31	29	82	14	99	27	83	36	17	2	50	62	45	83	1	4	100	3	35	44	25	67	5	62	37	100	90	30	74	40	64	30	87	51	55	97	74	88	12	72	81	36	32	71	43	41	98	89	82	15	23	25	65	28	21	80	95	22	27	92	16	44	28	54	53	38	86	6	27	89	92	21	66	15	68	88	15	23	83	46	80	74	74	62	80	62	26	68	89	100	80	99	27	58	39	98	39	58	95	20
0	0	0	10	30	31	21	21	52	99	62	5	14	24	100	12	76	98	18	78	79	67	14	31	18	26	27	45	99	19	92	58	7	2	44	93	47	47	41	54	24	93	83	77	18	56	44	59	33	82	42	8	92	1	61	40	68	69	58	8	58	84	9	58	57	16	69	22	35	79	25	61	90	98	67	32	66	11	16	49	90	9	97	8	76	11	87	13	51	5	91	24	32	83	85	75	81	47	7	8	99	1	93	37	66	95	81	13	67	31	61	57	81	9	60	65	81	53	2	90	1	31	43	59	25	51	4	20	77	28	19	99	78	21	17	71	88	42	13	16	92	5	75	45	16	65	70	20	72	89	3	11	76	69	24	51	92	17	50	6	87	55	56	12	73	44	21	96	76	20	63	62	6	24	94	79	46	36	27	55	32	40	75	55	35	100	21	71	90	77	23	77	38	88	42	86	68	82	40	81
0	0	0	0	46	70	85	17	65	57	53	32	79	52	68	17	34	77	8	7	90	5	75	76	63	82	63	25	42	20	30	17	18	62	60	53	19	26	84	59	73	71	82	67	27	44	92	18	86	37	27	43	69	46	9	41	42	24	41	6	76	49	32	57	52	84	71	14	10	94	94	64	57	40	8	42	66	52	36	35	40	71	60	15	72	93	96	46	32	57	23	91	94	92	43	95	42	97	35	73	90	76	2	27	2	16	46	67	33	91	11	75	63	25	91	2	59	68	43	3	64	90	71	77	62	70	75	86	92	41	90	74	25	42	73	99	39	88	77	67	3	31	29	94	91	43	83	38	15	33	94	57	28	45	91	72	34	1	92	86	61	23	9	61	71	38	14	79	57	43	26	54	79	55	67	32	46	54	58	21	63	98	18	2	66	70	13	92	64	26	52	36	53	28	84	66	50	10	69	96
0	0	0	0	0	28	38	31	99	39	43	72	10	50	46	27	76	95	33	2	21	62	60	66	84	75	22	44	71	70	39	27	24	51	48	91	4	71	89	41	72	15	87	17	67	100	6	73	94	47	32	87	67	37	4	86	18	40	3	46	55	98	33	94	4	39	94	68	34	67	99	32	75	49	31	85	35	63	46	21	5	11	1	4	98	35	61	5	92	37	71	65	92	73	25	81	90	5	42	14	86	40	100	56	41	38	83	52	99	84	23	76	3	67	39	65	89	64	52	3	54	60	88	58	51	41	60	84	49	17	74	68	41	45	69	53	37	35	59	63	85	23	5	36	49	8	25	87	88	23	45	72	62	99	8	24	15	72	94	74	15	99	1	95	10	83	70	63	69	47	7	98	44	39	59	70	11	97	81	69	24	9	67	28	86	88	78	39	52	82	9	65	6	99	99	17	45	98	18	33
0	0	0	0	0	0	3	50	44	27	1	77	78	98	93	69	78	84	35	37	70	22	4	10	93	8	19	73	36	19	15	90	91	85	59	25	22	29	32	36	40	12	22	29	25	56	62	86	48	87	11	93	7	24	33	77	43	42	10	43	53	2	78	86	63	20	34	61	89	49	52	85	52	37	18	54	77	16	35	68	67	55	100	46	77	48	36	18	23	38	71	52	92	24	46	45	42	17	96	30	72	43	7	69	76	57	81	93	17	5	48	65	90	90	37	63	69	31	80	79	72	63	34	50	82	98	81	66	12	49	89	83	14	13	68	21	68	4	79	5	46	45	13	98	35	7	30	66	79	26	60	2	12	26	66	35	23	16	65	37	21	47	91	93	44	92	36	52	5	19	33	76	87	26	97	16	89	35	23	36	82	51	29	1	10	78	18	7	74	34	91	74	41	71	16	68	73	8	99	74
0	0	0	0	0	0	0	9	89	46	100	49	70	33	34	12	93	12	88	15	79	47	26	50	3	57	87	60	100	30	21	20	14	23	67	38	45	85	23	21	66	99	57	43	19	6	16	12	94	34	3	17	46	37	56	68	14	4	71	48	26	76	23	30	91	13	55	43	67	33	83	18	87	38	96	62	55	81	90	5	64	24	13	100	16	85	52	60	2	21	71	86	8	99	63	11	63	25	76	39	34	21	62	34	27	13	41	1	8	89	84	59	42	79	86	54	84	29	36	90	43	39	78	64	33	56	88	11	1	15	33	82	78	31	33	3	99	7	60	45	39	68	62	22	41	49	1	76	60	50	14	30	66	30	9	83	35	39	40	66	25	67	51	53	70	4	54	63	38	57	16	6	72	68	37	38	48	36	78	65	35	48	88	92	50	95	43	58	52	27	67	88	96	33	10	56	92	15	63	60
0	0	0	0	0	0	0	0	45	10	10	11	71	19	16	32	36	59	19	70	8	14	56	52	4	73	66	74	17	54	95	81	65	90	89	90	62	90	11	8	91	90	25	57	55	21	23	90	95	95	74	6	80	58	65	2	87	16	23	10	47	42	85	69	97	93	33	95	9	91	62	89	4	97	62	11	82	40	34	21	4	63	76	71	96	6	32	18	28	57	85	96	80	80	58	13	39	91	57	76	46	95	72	77	1	40	53	57	27	54	97	93	53	51	24	81	26	19	75	24	66	66	46	8	9	3	29	67	51	35	42	89	95	58	54	82	61	81	98	33	85	36	92	70	2	95	47	25	75	32	19	92	21	65	3	19	2	77	78	92	14	41	20	13	21	27	54	31	37	19	12	16	58	30	24	5	59	68	53	6	3	11	9	98	98	86	27	80	71	24	33	4	23	73	27	85	4	47	74	19
0	0	0	0	0	0	0	0	0	64	87	40	20	80	56	39	92	37	53	77	73	2	22	92	82	12	71	51	96	87	1	26	80	59	51	26	20	20	71	61	36	10	47	53	61	60	53	43	92	24	54	84	42	44	30	60	45	4	30	91	99	92	40	77	90	65	36	34	39	72	72	71	33	4	34	88	42	26	22	35	34	22	11	78	84	40	67	13	29	69	26	3	8	49	21	35	52	30	7	10	97	18	41	72	85	81	36	37	84	86	39	39	56	37	41	34	36	64	96	35	51	79	40	66	36	41	7	11	52	40	45	7	99	9	85	65	78	42	82	23	27	76	68	7	88	1	27	65	53	35	39	31	59	87	94	97	82	14	19	100	35	34	16	45	21	16	51	28	71	74	83	68	66	96	9	24	88	1	45	7	87	64	18	35	86	32	6	7	78	62	77	68	30	17	18	76	81	17	92	63
0	0	0	0	0	0	0	0	0	0	76	5	31	17	65	18	81	20	10	9	84	79	71	28	66	89	98	67	20	57	18	70	29	75	16	52	62	31	14	82	40	85	85	4	30	33	97	81	97	45	48	54	63	18	9	80	22	60	17	71	82	39	23	78	26	23	92	24	85	14	26	12	46	10	50	10	93	62	69	79	21	50	68	43	18	39	44	6	16	60	49	80	38	48	24	10	62	1	96	67	82	71	69	15	12	26	15	72	47	64	34	6	65	35	24	29	61	68	65	11	6	49	40	15	99	5	58	38	55	22	50	52	69	8	52	59	92	17	48	69	8	61	56	60	80	36	90	35	45	98	39	3	1	76	80	11	66	58	28	46	73	41	32	16	90	26	3	52	87	96	21	17	1	7	38	7	27	98	69	13	1	28	7	54	85	15	31	61	61	14	39	86	82	10	53	42	70	80	81	82
